"Hash","Message","Hash_Parent","Is_Merge_Commit","Modified_Files"
"dce55cd83306ecea2d0781578f8cfdea41b8a20f","Fix further errors with pyfakefs","['7f91138a63ffc82b56b4111541567459d5a3d01f']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBE5210>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D62FB90>, <pydriller.domain.commit.ModifiedFile object at 0x0000026592C12290>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D160850>]"
"d6705912b38603d35ed46e07f2095c0e1ace7ba2","Fix DirectoryTree retaining real pathlib access  This fixes the following error:      ----------------------------------------------- Captured stderr call -----------------------------------------------     ╭───────────────────── Traceback (most recent call last) ──────────────────────╮     │ /home/io/Projects/textual-paint/src/textual_paint/file_dialogs.py:86 in      │     │ on_mount                                                                     │     │                                                                              │     │    83 │   def on_mount(self) -> None:                                        │     │    84 │   │   """"""Called when the window is mounted.""""""                       │     │    85 │   │   self.content.mount(                                            │     │ ❱  86 │   │   │   EnhancedDirectoryTree(path=""/"")                            │     │    87 │   │   │   Horizontal(                                                │     │    88 │   │   │   │   Label(_(""File name:""))                                 │     │    89 │   │   │   │   Input(classes=""filename_input autofocus""  value=self._ │     │                                                                              │     │ ╭──────────────────── locals ────────────────────╮                           │     │ │ self = OpenDialogWindow(id='window_auto_id_0') │                           │     │ ╰────────────────────────────────────────────────╯                           │     │                                                                              │     │ in __init__:119                                                              │     │                                                                              │     │   116 │   │   self._load_queue: Queue[TreeNode[DirEntry]] = Queue()          │     │   117 │   │   super().__init__(                                              │     │   118 │   │   │   str(path)                                                  │     │ ❱ 119 │   │   │   data=DirEntry(self.PATH(path))                             │     │   120 │   │   │   name=name                                                  │     │   121 │   │   │   id=id                                                      │     │   122 │   │   │   classes=classes                                            │     │                                                                              │     │ ╭───────────────── locals ──────────────────╮                                │     │ │  classes = None                           │                                │     │ │ disabled = False                          │                                │     │ │       id = None                           │                                │     │ │     name = None                           │                                │     │ │     path = '/'                            │                                │     │ │     self = EnhancedDirectoryTree(         │                                │     │ │            │   id='some fake shit'        │                                │     │ │            │   name='some more fake shit' │                                │     │ │            )                              │                                │     │ ╰───────────────────────────────────────────╯                                │     │                                                                              │     │ in __new__:960                                                               │     │                                                                              │     │    957 │   def __new__(cls  *args  **kwargs):                                │     │    958 │   │   if cls is Path:                                               │     │    959 │   │   │   cls = WindowsPath if os.name == 'nt' else PosixPath       │     │ ❱  960 │   │   self = cls._from_parts(args)                                  │     │    961 │   │   if not self._flavour.is_supported:                            │     │    962 │   │   │   raise NotImplementedError(""cannot instantiate %r on your  │     │    963 │   │   │   │   │   │   │   │   │     % (cls.__name__ ))              │     │                                                                              │     │ ╭──────────── locals ─────────────╮                                          │     │ │   args = ('/' )                 │                                          │     │ │    cls = <class 'pathlib.Path'> │                                          │     │ │ kwargs = {}                     │                                          │     │ ╰─────────────────────────────────╯                                          │     │                                                                              │     │ in _from_parts:594                                                           │     │                                                                              │     │    591 │   │   # We need to call _parse_args on the instance  so as to get t │     │    592 │   │   # right flavour.                                              │     │    593 │   │   self = object.__new__(cls)                                    │     │ ❱  594 │   │   drv  root  parts = self._parse_args(args)                     │     │    595 │   │   self._drv = drv                                               │     │    596 │   │   self._root = root                                             │     │    597 │   │   self._parts = parts                                           │     │                                                                              │     │ ╭──────────────────────────── locals ─────────────────────────────╮          │     │ │ args = ('/' )                                                   │          │     │ │  cls = <class 'pathlib.Path'>                                   │          │     │ │ self = <repr-error ""'Path' object has no attribute '_flavour'""> │          │     │ ╰─────────────────────────────────────────────────────────────────╯          │     │                                                                              │     │ in _parse_args:587                                                           │     │                                                                              │     │    584 │   │   │   │   │   │   ""argument should be a str object or an os.Pat │     │    585 │   │   │   │   │   │   ""object returning str  not %r""                │     │    586 │   │   │   │   │   │   % type(a))                                    │     │ ❱  587 │   │   return cls._flavour.parse_parts(parts)                        │     │    588 │                                                                     │     │    589 │   @classmethod                                                      │     │    590 │   def _from_parts(cls  args):                                       │     │                                                                              │     │ ╭──────────── locals ────────────╮                                           │     │ │     a = '/'                    │                                           │     │ │  args = ('/' )                 │                                           │     │ │   cls = <class 'pathlib.Path'> │                                           │     │ │ parts = ['/']                  │                                           │     │ ╰────────────────────────────────╯                                           │     ╰──────────────────────────────────────────────────────────────────────────────╯     AttributeError: type object 'Path' has no attribute '_flavour'  ...which was itself masked by an error:      /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/textual/_doc.py:136: in take_svg_screenshot         app.run(     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/textual/app.py:1207: in run         asyncio.run(run_app())     /usr/lib/python3.10/asyncio/runners.py:44: in run         return loop.run_until_complete(main)     /usr/lib/python3.10/asyncio/base_events.py:649: in run_until_complete         return future.result()     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/textual/app.py:1196: in run_app         await self.run_async(     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/textual/app.py:1168: in run_async         await app._shutdown()     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/textual/app.py:2186: in _shutdown         await self._close_all()     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/textual/app.py:2166: in _close_all         await self._prune_node(stack_screen)     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/textual/app.py:2656: in _prune_node         await asyncio.gather(*close_messages)     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/textual/message_pump.py:453: in _close_messages         await self._task     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/textual/message_pump.py:469: in _process_messages         await self._pre_process()     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/textual/message_pump.py:490: in _pre_process         self.app._handle_exception(error)     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/textual/app.py:1822: in _handle_exception         self._fatal_error()     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/textual/app.py:1827: in _fatal_error         traceback = Traceback(     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/rich/traceback.py:264: in __init__         trace = self.extract(     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/rich/traceback.py:449: in extract         locals={     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/rich/traceback.py:450: in <dictcomp>         key: pretty.traverse(     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/rich/pretty.py:852: in traverse         node = _traverse(_object  root=True)     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/rich/pretty.py:647: in _traverse         args = list(iter_rich_args(rich_repr_result))     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/rich/pretty.py:614: in iter_rich_args         for arg in rich_args:     /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/textual/widget.py:2516: in __rich_repr__         yield ""id""  self.id  None     _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _ _      self = <[AttributeError(""'EnhancedDirectoryTree' object has no attribute '_id'"") raised in repr()] EnhancedDirectoryTree object at     0x7f06b38c89d0>          @property         def id(self) -> str | None:             """"""The ID of this node  or None if the node has no ID.""""""     >       return self._id     E       AttributeError: 'EnhancedDirectoryTree' object has no attribute '_id'. Did you mean: 'id'?      /home/io/Projects/textual-paint/.venv/lib/python3.10/site-packages/textual/dom.py:483: AttributeError  ...which I worked around by adding class vars to EnhancedDirectoryTree:      _id = ""some fake shit""     _name = ""some more fake shit""  It was also a heisenbug. I was able to run the tests  even update snapshots  running in debug mode in VS Code.","['dce55cd83306ecea2d0781578f8cfdea41b8a20f']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CCA2490>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CCA3690>]"
"96fe28269d63f9b103e0e30fb8f7cdfa1ef05673","Accept changes to file dialog snapshots  ...but NOT the Free-Form Select test! I'm noticing that when marked as skipped  running with --snapshot-update deletes the snapshot. So neither xfail or skip (or xfail with run=False) is a good solution. It's almost as if people don't normally do TDD with snapshots.  Anyways  HOPEFULLY I can move on now  to actually fixing things  like the Polygon tool  and new bugs I've found while adding tests.","['d6705912b38603d35ed46e07f2095c0e1ace7ba2']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D0F7B90>]"
"c538787ff25c16558e64cdd95e19b8ca33b04c7a","Recurse into subfolders for re-encoding round trip test  There are many more failures now  which I should probably take a look at at some point  but I don't know how to best inspect the changes yet. I'll mark these as xfail (expected to fail) for now.","['bb047c04e7e0877b1f6a771876def096e24b8bc2']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C662250>]"
"9280dcdb92aba5e64225510746d2385184ceea32","Fix ASCII-only mode test failures","['3b247cde1a0b791f65076e70f8b65ed39b7a126b']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D566DD0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D564310>]"
"070e253394899b5b8e79bf2b1c393aceaa8b7a2c","Move fixtures to conftest.py","['9280dcdb92aba5e64225510746d2385184ceea32']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBE6FD0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D5674D0>]"
"b6d0d2cc7bf709423037cd6321dc72c109f98901","Delete debug scratchpad for polygon test","['bf8e445f69dc2431b7070f92a6226df3408b8af1']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D11D090>]"
"8cd164bb37d5441a916c8a68281fab3d6f874266","Fix preventing icon swaps during pytest  for Windows Terminal and Kitty  If git blame tools were smarter/easier to use  or if I was using a node-based programming paradigm  I would've never made this mistake. I would have done the natural and correct thing in the first place  but instead  I tried to avoid indenting a large block of code  which generates a noisy commit  and a barrier when using git blame.","['857e459b2dc9fa8f62868a60a23d16ba258cf893']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026592C0A050>]"
"b6e2c245a23690a0579e288b8994fdf55af26946","Get file dialog snapshot tests passing on Windows  Now it's just a few round trip tests failing  and maybe a flaky snapshot test for the character selector dialog.","['8cd164bb37d5441a916c8a68281fab3d6f874266']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D142350>]"
"fc1baa981595f7f0d46bce38e10e9911af47b3a2","Move imports so that Organize Imports doesn't break it  Before  if I ran Organize Imports in VS Code  it reordered things such that `sys.path.insert` was after the import that needed it. Now it's stable.","['b6e2c245a23690a0579e288b8994fdf55af26946']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D11EA90>]"
"0c44759b28285aa82901c63363e67624ad6c2be7","Refactor to avoid using negative coords to mean ""no mouse position""  My TODO comment said ""add an attribute to ToolPreviewUpdate or make it's x/y Optional""  which is both bad grammar (""it's"" vs ""its"") and a bad idea  since the Canvas isn't involved in this update  so its event definition shouldn't have to be complicated by it.  I like this much better  just splitting the event handler into two functions  giving room to express the optional nature of the coordinate in the signature  and avoiding constructing two message objects at both of the callsites.","['fc1baa981595f7f0d46bce38e10e9911af47b3a2']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D1677D0>]"
"7a13659d48c98669b9aae3c9126447b649e71465","Fix ""Show Details"" not changing to ""Hide Details"" when expanding error","['0c44759b28285aa82901c63363e67624ad6c2be7']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D165050>, <pydriller.domain.commit.ModifiedFile object at 0x000002658C5C1CD0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D11DFD0>]"
"0791b1c0802c2c3a5fab2957b2709ed64714fa22","Satisfy the type checker  `PYRIGHT_PYTHON_FORCE_VERSION=1.1.327 pyright` now gives 0 errors  (before this commit it was 16 errors)","['a6b5cb31be570d09266d87cf16f55db347d8974c']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D142490>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D10C6D0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D10C790>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D10C090>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D10C490>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D136C50>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D11FF10>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D11C710>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D11C3D0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658DBEE010>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D11F550>]"
"3944a6e40412744c6c5b7ed3e6650899f0980f65","Update textual to 0.31.0  DataTable now has `max-height: 100%` by default  which breaks my layout.","['938a320391493b302d49c130a88177645bf44d1e']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D10D4D0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D10D550>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D10D410>]"
"35a6845ab5c87432eb49a578ef08e7eaa1129a66","Update textual to 0.33.0  I had to fix the layout of a few dialogs where elements decided they wanted to start expanding a lot more than before. I'm guessing this has to do with the changelog entry:     ""Fixed relative units not always expanding auto containers""     https://github.com/Textualize/textual/pull/3059  The snapshot changes are basically bogus. The before and after are visually identical  with the difference view showing all black.  Since there were a lot of switches to toggle and I had to wait for the snapshot tests to run (slow!)  I wrote a little automation to toggle ""Show difference"" for all the results:      document.querySelectorAll(""#flexSwitchCheckDefault"").forEach((element)=> element.click())  It would be good to have this ability in the snapshot report UI itself  maybe even replacing the individual toggles  although I'm not sure about that  especially since it might be laggy toggling the blend modes with a lot of test results. (I suppose if that was really an issue  it could toggle all the visible test results and then toggle others as they come into view  though that's a bit more complex.)  As for understanding the structural changes to the snapshots  I tried making a visualization using hue  coloring according to the position of a rect within the list of rects:      const richTerminals = document.querySelectorAll("".rich-terminal"");          richTerminals.forEach(function(terminal) {         const rectElements = terminal.querySelectorAll(""rect"");                  rectElements.forEach(function(rect  index) {             const fraction = index / (rectElements.length - 1);             const cycles = 40;             const hue = fraction * cycles * 360;             rect.style.fill = `hsl(${hue}  100%  50%)`;         });     });  This shows some difference  but it isn't very elucidating  since the structural changes only show as gradual shifts in the hue  and affect other rects even if said rects are identical  so it's subtle and messy.  Coloring based on a hash proves to actually highlight differences:      const richTerminals = document.querySelectorAll("".rich-terminal"");          richTerminals.forEach(function(terminal) {         const rectElements = terminal.querySelectorAll(""rect"");                  rectElements.forEach(function(rect  index) {             const hash = hash(rect.outerHTML);             const hue = (hash % 360 + 360) % 360;             rect.style.fill = `hsl(${hue}  100%  50%)`;         });     });          function hash(s) {         let hash = 0;         for (let i = 0; i < s.length; i++) {             const char = s.charCodeAt(i);             hash = (hash << 5) - hash + char;         }         return hash;     }  As for analyzing the differences now visible  eh  ""maybe later.""","['dd9da9cfb150b0060af3928d9071d17f6d2d6bb7']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026592C10B10>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D10D8D0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D10D990>]"
"40220e22d23f3421003b688efec76a6120c892b9","Fix flaky CharacterSelectorDialogWindow test (hopefully)  This should fix this failure:      FAILED tests/test_snapshots.py::test_paint_character_picker_dialog[dark_unicode] - textual.css.query.NoMatches: No nodes match <DOMQuery query='CharacterSelectorDialogWindow'>  I noticed this first in a Windows VM  and am now seeing it in Ubuntu  so it might have to do with the test running slowly. This was back on textual 0.28.0 by the way; it doesn't have to do with the recent updates (as far as I know; at least  not entirely.)  I've never had it reproduce when running in isolation with     pytest tests/test_snapshots.py::test_paint_character_picker_dialog  I tried adding a delay right before the query  and that DIDN'T work  I got the failure at least once with that in place  so I think it was failing to detect a double click  rather than querying while the window was in the process of opening  and so I decided to try increasing the double click threshold. The click() method of pilot has a cumulative artificial delay of 0.3s  so two clicks is at least 0.6s and it's not hard to imagine the event processing pushing that over 0.8s. I actually created the `DOUBLE_CLICK_TIME` to allow overriding it in tests  and I'm not sure if this actually works to override it.","['0225ea8780123e52dbf11370b0d1f2622ee6589c']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C4A9810>]"
"cd3137a7378ece5fb9ff85b4b558f4f0de744bc6","Use new Collapsible widget for error details","['2162ddd125fe8f2d9c7d68bddb33a2c35b62e5fd']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC7E3D0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CC7FF50>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CC7DF10>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CC7C150>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D10E4D0>]"
"3cc4d9ff5d404ca0cc4a305523dfb46beda58cdb","Cache Style objects for each cell in the document  This is not worth the complexity. It would be better to just change the document model to replace fg and bg with a 2D array of Style objects  so there's still a single source of truth.  This touches a LOT of code  and cache invalidation is classically known as a hard problem in programming.","['d4e08e136cff12baa4983d3b98dfb0f2def493ff']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBEF890>, <pydriller.domain.commit.ModifiedFile object at 0x0000026592C09E90>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CCA2250>]"
"2fdb832dbd3fe187367660871744deadf9331f76","Fix type checker errors  Pyright doesn't understand that fill_style will never be changed  between its declaration and the inner function's scope.      error: Argument of type ""Color | None"" cannot be assigned to parameter ""b"" of type ""Color"" in function ""colors_match""       Type ""Color | None"" cannot be assigned to type ""Color""         Type ""None"" cannot be assigned to type ""Color"" (reportGeneralTypeIssues)","['d8206659c6ecdf9a82e2c3fd568f0e2ed272b5a2']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658DBED150>]"
"4a4012dbfd1525ea1fc77fbfa14c2dbc1e68cc30","Update pyright version  There are no new errors or anything.  This silenced error is no longer generated:   /home/io/Projects/textual-paint/src/textual_paint/wallpaper.py:241:18 - error: Stub file not found for ""xdg"" (reportMissingTypeStubs)","['da7f29177dafdd69322a8037590859ad10d0cb7a']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC7D410>, <pydriller.domain.commit.ModifiedFile object at 0x000002658CCA0210>]"
"0baed2d8191ad98c5ee7c63a849e5f996981ce6e","VS Code: disable indentation detection to avoid future inconsistency","['4375c518e43936506b29759c67f3e456c35af463']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D0F77D0>]"
"68e52ec30e1f591263cf7c8b879bf13b53caacdd","Rename file to avoid pytest discovery  This file was being automatically executed on (unrelated) file changes  via this command line:     .venv\Scripts\python.exe -m pytest -p vscode_pytest --collect-only","['ade8d115cf7bd749d4f19402f7c48df573f25690']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D11CB50>]"
"40b2b1b1a1b02a7086564d454bf4be790fda4e21","Catch ImportError to tweak error message","['c88812ff579f14a0a1d3c2531541c03514540d95']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D10EB50>]"
"fc269f3a90eafd16a732c95085dff60b1c8815a7","Update watchdog to 6.0.0  Doesn't fix ignore patterns not working on Windows.","['2a3c3f2d1d206bceac9edc82ec244fa66b9b7ef3']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D100090>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D1001D0>]"
"b0e478cae08949ed9045165a675c703f698ba2ec","Fix errors when interacting with command palette","['9f285f2d9df8135087d545aea7978f333c5a077c']","False","[<pydriller.domain.commit.ModifiedFile object at 0x0000026592C027D0>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D101050>]"
"e519ad4613dada1ca9b14453ede5d48bb3c61824","Add to known issues list","['1a4eab97de242d820a1b256dd47e92d51a716ca5']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CCA2390>]"
"93abb6f87108f8c78d1143d864579522c7f4e288","Remove todo for issue that I can't reproduce","['35860fbe1b3941883c1fe844abf811d5a0ca3a75']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC39750>]"
"4edd5ab4d781e2e2091d40736ea17282abc95279","Note worse variation of menu scrolling issue","['24ea6ea260a5a34317b48d5afc6a6cf995b23b70']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CC3B2D0>]"
"0a0d509cd2db45920793f803d24429134f42f99d","Update test snapshots  I added another ANSI art sample  which now shows up in the gallery app's snapshot  invalidating the test. Maybe I should stop adding sample art. Or better yet  I should create a separate folder with just two files so that I can add sample art freely without breaking the tests:   - one file that's small and centered   - one file that's large with scrollbars  `pytest --snapshot-update`","['d5448db34e4173bf0820282f64b0fcb7e55eb11e']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D0BD810>]"
"4387c07e7ba52b4b801bdd71f6514b445414904d","Save plain text with CRLF on Windows  fixing round-trip tests  The line endings of *.txt files are currently managed by git  as specified in `.gitattributes`  which means they're checked out as CRLF on Windows. I could either change the test to replace CRLF with LF in the expected file content  or change `.gitattributes`  or change the file saving itself to save different line endings per platform  and the latter feels a bit better to me. Eventually it would be good to support different line endings per file as well as different encodings  with some auto-detection and a way to override the settings and reload.","['0a0d509cd2db45920793f803d24429134f42f99d']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658C4DAF10>, <pydriller.domain.commit.ModifiedFile object at 0x000002658D18F290>]"
"7ced8fc50b7d62f07ffb4c1c7c9170d3562ae5e6","Add launch configuration to debug pip install","['a2d117cd6961d67121524c960788f219b7c03dbd']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D0BDA10>]"
"4b390d884b0615a238edffa34269ee56d562c5bc","Fix regression where CharInput defaults to focused  Originally the File menu was getting the default focus  though this was not useful because the menus are not keyboard accessible yet  but when I made the menu items not accept focus  the auto focus behavior became to focus the CharInput  causing `pytest -k test_paint_app` to fail. No focus makes more sense than the File menu item or the CharInput.","['fa4d961fb4f83b875acd1d86b8665d20cfcd5f0e']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658D0BD290>]"
"9eae8a19e1a3de6bddb808e52cd49cea520992bd","Note issue with multiple blinking cursors","['2ae77c15d0c383ba1f871af6a594665b896a132d']","False","[<pydriller.domain.commit.ModifiedFile object at 0x000002658CCA2A50>]"
